date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:37:39	3830/3830	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:22:52%20GMT	https://template.annimexweb.com/optimal/assets/images/logo-demo13.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/logo-demo13.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:39	71086/71086	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:17%20GMT	https://template.annimexweb.com/optimal/assets/images/slideshow/demo13-banner1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/slideshow/demo13-banner1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:40	120929/120929	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:19%20GMT	https://template.annimexweb.com/optimal/assets/images/slideshow/demo13-banner2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/slideshow/demo13-banner2.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:40	73278/73278	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:19%20GMT	https://template.annimexweb.com/optimal/assets/images/slideshow/demo13-banner3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/slideshow/demo13-banner3.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:40	69370/69370	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:56%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:40	46410/46410	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:55%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product1-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product1-1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:41	23300/23300	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:57%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product2.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:41	41324/41324	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:57%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product2-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product2-1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:41	36003/36003	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:59%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product3.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:42	36325/36325	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:58%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product3-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product3-1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:42	51017/51017	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:00%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product4.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product4.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:42	41057/41057	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:00%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product4-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product4-1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:42	36090/36090	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:02%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product5.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product5.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:43	15118/15118	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:01%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product5-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product5-1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:43	16158/16158	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:07%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo13-banner1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo13-banner1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:43	31391/31391	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:07%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo13-banner2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo13-banner2.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:44	14780/14780	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:08%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo13-banner3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo13-banner3.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:44	21595/21595	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:09%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo13-banner4.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo13-banner4.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:44	21874/21874	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:09%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo13-banner5.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo13-banner5.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:44	14403/14403	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:10%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo13-banner6.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo13-banner6.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:45	14767/14767	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:03%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product6.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product6.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:45	9922/9922	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:02%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product6-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product6-1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:45	58393/58393	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:05%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product7.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product7.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:46	60713/60713	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:04%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product7-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product7-1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:46	58909/58909	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:07%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product8.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product8.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:46	58734/58734	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:05%20GMT	https://template.annimexweb.com/optimal/assets/images/products/watch-product8-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/watch-product8-1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:46	142426/142426	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:22:44%20GMT	https://template.annimexweb.com/optimal/assets/images/demo13-promo-bg1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/demo13-promo-bg1.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:47	127508/127508	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:22:45%20GMT	https://template.annimexweb.com/optimal/assets/images/demo13-promo-bg2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/demo13-promo-bg2.jpg	(from https://template.annimexweb.com/optimal/index-demo13.html)
06:37:47	583/583	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Mar%202022%2022:06:58%20GMT	https://template.annimexweb.com/optimal/+46647749940	D:/project/ecommerce/template.annimexweb.com/optimal/+46647749940	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:47	15990/15990	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:22:53%20GMT	https://template.annimexweb.com/optimal/assets/images/logo-demo14.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/logo-demo14.png	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:48	16117/16117	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:11%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-banner1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-banner1.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:48	13678/13678	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:11%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-banner2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-banner2.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:48	18568/18568	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:12%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-banner3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-banner3.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:49	24062/24062	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:52%20GMT	https://template.annimexweb.com/optimal/assets/images/products/vegetable-product1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/vegetable-product1.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:49	15795/15795	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:52%20GMT	https://template.annimexweb.com/optimal/assets/images/products/vegetable-product2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/vegetable-product2.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:49	13748/13748	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:53%20GMT	https://template.annimexweb.com/optimal/assets/images/products/vegetable-product3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/vegetable-product3.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:50	13628/13628	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:53%20GMT	https://template.annimexweb.com/optimal/assets/images/products/vegetable-product4.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/vegetable-product4.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:51	14441/14441	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:32:54%20GMT	https://template.annimexweb.com/optimal/assets/images/products/vegetable-product5.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/vegetable-product5.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:51	13666/13666	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:44%20GMT	https://template.annimexweb.com/optimal/assets/images/products/fruit-product1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/fruit-product1.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:51	21250/21250	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:46%20GMT	https://template.annimexweb.com/optimal/assets/images/products/fruit-product2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/fruit-product2.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:52	10449/10449	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:46%20GMT	https://template.annimexweb.com/optimal/assets/images/products/fruit-product3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/fruit-product3.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:52	5941/5941	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:47%20GMT	https://template.annimexweb.com/optimal/assets/images/products/fruit-product4.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/fruit-product4.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:52	12764/12764	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:47%20GMT	https://template.annimexweb.com/optimal/assets/images/products/fruit-product5.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/fruit-product5.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:52	17158/17158	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:30:14%20GMT	https://template.annimexweb.com/optimal/assets/images/products/meat-product1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/meat-product1.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:53	14974/14974	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:30:16%20GMT	https://template.annimexweb.com/optimal/assets/images/products/meat-product2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/meat-product2.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:53	16157/16157	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:30:16%20GMT	https://template.annimexweb.com/optimal/assets/images/products/meat-product3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/meat-product3.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:53	16406/16406	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:30:17%20GMT	https://template.annimexweb.com/optimal/assets/images/products/meat-product4.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/meat-product4.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:54	13395/13395	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:12%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-banner4.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-banner4.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:54	28468/28468	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:14%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-banner5.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-banner5.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:54	58502/58502	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:28:45%20GMT	https://template.annimexweb.com/optimal/assets/images/parallax/demo14-banner1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/parallax/demo14-banner1.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:55	5341/5341	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:14%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner1.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:55	7233/7233	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:15%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner2.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:55	5777/5777	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:16%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner3.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:55	7243/7243	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:16%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner4.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner4.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:56	8239/8239	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:17%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner5.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner5.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:56	7689/7689	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:17%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner6.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner6.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:56	6775/6775	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:18%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner7.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo14-pc-banner7.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:57	110686/110686	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:26:59%20GMT	https://template.annimexweb.com/optimal/assets/images/content/demo14-content-img1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/content/demo14-content-img1.jpg	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:57	634/634	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:27:20%20GMT	https://template.annimexweb.com/optimal/assets/images/icon-img/demo14-growing.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/icon-img/demo14-growing.png	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:57	986/986	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:27:20%20GMT	https://template.annimexweb.com/optimal/assets/images/icon-img/demo14-no-sodium.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/icon-img/demo14-no-sodium.png	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:57	1258/1258	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:27:19%20GMT	https://template.annimexweb.com/optimal/assets/images/icon-img/demo14-ecologincal.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/icon-img/demo14-ecologincal.png	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:58	1152/1152	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:27:22%20GMT	https://template.annimexweb.com/optimal/assets/images/icon-img/demo14-organic.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/icon-img/demo14-organic.png	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:58	1000/1000	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:27:21%20GMT	https://template.annimexweb.com/optimal/assets/images/icon-img/demo14-watering.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/icon-img/demo14-watering.png	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:58	1128/1128	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Jul%202022%2010:27:19%20GMT	https://template.annimexweb.com/optimal/assets/images/icon-img/demo14-friendly.png	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/icon-img/demo14-friendly.png	(from https://template.annimexweb.com/optimal/index-demo14.html)
06:37:59	56532/56532	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:33:20%20GMT	https://template.annimexweb.com/optimal/assets/images/slideshow/demo15-banner1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/slideshow/demo15-banner1.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:37:59	2536/2536	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:21%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner1.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:37:59	2828/2828	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:22%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner2.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:00	2478/2478	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:22%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner3.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:00	3228/3228	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:23%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner4.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner4.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:00	3178/3178	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:23%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner5.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner5.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:01	3436/3436	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:24%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner6.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner6.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:01	3002/3002	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:25:24%20GMT	https://template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner7.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/collection/demo15-ch-banner7.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:01	41988/41988	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:26:58%20GMT	https://template.annimexweb.com/optimal/assets/images/content/demo15-content-img1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/content/demo15-content-img1.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:02	35485/35485	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:27:00%20GMT	https://template.annimexweb.com/optimal/assets/images/content/demo15-content-img2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/content/demo15-content-img2.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:02	80893/80893	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:21%20GMT	https://template.annimexweb.com/optimal/assets/images/products/christmas-product1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/christmas-product1.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:02	52238/52238	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:20%20GMT	https://template.annimexweb.com/optimal/assets/images/products/christmas-product1-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/christmas-product1-1.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:02	96124/96124	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:23%20GMT	https://template.annimexweb.com/optimal/assets/images/products/christmas-product2.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/christmas-product2.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:03	53388/53388	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:22%20GMT	https://template.annimexweb.com/optimal/assets/images/products/christmas-product2-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/christmas-product2-1.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:03	67461/67461	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:25%20GMT	https://template.annimexweb.com/optimal/assets/images/products/christmas-product3.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/christmas-product3.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:03	34861/34861	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:24%20GMT	https://template.annimexweb.com/optimal/assets/images/products/christmas-product3-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/christmas-product3-1.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:04	178388/178388	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:27%20GMT	https://template.annimexweb.com/optimal/assets/images/products/christmas-product4.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/christmas-product4.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
06:38:04	80087/80087	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Jul%202022%2010:29:25%20GMT	https://template.annimexweb.com/optimal/assets/images/products/christmas-product4-1.jpg	D:/project/ecommerce/template.annimexweb.com/optimal/assets/images/products/christmas-product4-1.jpg	(from https://template.annimexweb.com/optimal/index-demo15.html)
